Benchmark OPTIMAL RACE ONLINE OFFLINE NUCLEAR HBM CONTROL ADAPT-CONTROL CALOREE-NP ONLINE-ADAPT NUCLEAR-ADAPT HBM-ADAPT
BACKPROP 6.15385 8.46154 100 100 0 0 25.3846 27.1795 38.7179 0 6.66667 4.87179
BFS 6.15385 78.2051 0.25641 100 0 99.7436 75.8974 75.8974 42.0513 0 5.12821 6.66667
BLACKSCHOLES_10M 14.6154 78.9744 76.9231 100 75.8974 76.9231 58.9744 59.2308 56.1538 74.6154 74.6154 6.15385
BODYTRACK 8.20513 78.9744 76.9231 100 43.0769 76.9231 69.2308 69.2308 42.3077 7.4359 1.53846 2.5641
FACESIM 6.41026 77.9487 76.9231 100 38.9744 76.9231 40.2564 40.2564 46.1538 4.61538 15.8974 2.5641
FERRET 7.4359 78.9744 41.5385 100 76.9231 76.9231 32.5641 32.5641 42.8205 73.5897 2.5641 26.9231
HEARTWALL 1.79487 78.9744 76.9231 100 71.0256 76.9231 25.8974 26.1538 45.8974 72.0513 2.05128 2.05128
HOTSPOT 4.61538 77.6923 0 100 0 100 77.9487 77.9487 44.8718 0 4.10256 5.64103
JACOBI 7.94872 78.2051 100 100 76.9231 76.9231 13.0769 12.0513 41.0256 30.5128 4.87179 2.30769
KMEANS 7.17949 78.4615 73.8462 100 76.9231 76.9231 70.2564 70.5128 49.2308 73.8462 44.6154 55.8974
KMEANSNF 4.61538 79.2308 72.5641 100 76.9231 47.1795 81.5385 83.5897 40.7692 81.7949 75.1282 4.35897
LAVAMD 5.12821 6.41026 100 100 33.5897 77.1795 33.8462 33.8462 42.5641 1.53846 2.30769 2.30769
LEUKOCYTE 6.41026 5.89744 76.9231 100 76.9231 76.9231 7.94872 8.20513 40.7692 8.97436 6.41026 3.58974
LUD 5.89744 78.4615 100 100 100 100 8.20513 100 45.1282 100 100 3.84615
NW 10 9.74359 0 100 29.7436 77.1795 59.4872 59.4872 41.7949 0 2.5641 5.38462
SHA 6.92308 79.7436 76.9231 100 39.4872 85.1282 78.9744 75.8974 42.3077 5.38462 3.33333 4.10256
SRAD 6.66667 77.9487 76.9231 100 76.9231 57.1795 5.64103 77.4359 48.9744 2.30769 6.92308 5.89744
STREAM 7.17949 5.64103 0 100 76.9231 76.9231 11.0256 10.7692 41.5385 93.0769 8.71795 9.23077
STREAM_threads 7.69231 7.69231 100 100 100 56.1538 83.8462 83.3333 41.0256 100 100 7.4359
X264_ducks 8.20513 78.4615 29.7436 100 76.9231 76.9231 12.5641 12.5641 58.4615 72.3077 9.74359 23.5897
X264_native 7.94872 78.2051 73.8462 100 76.9231 76.9231 21.2821 21.2821 44.6154 74.6154 22.5641 24.6154
AVERAGE 7.00855 58.2051 63.3456 100 58.2906 73.6142 42.5641 50.3541 44.6276 41.746 23.7973 10
