Benchmark OPTIMAL RACE ONLINE OFFLINE NUCLEAR HBM CONTROL ADAPT-CONTROL CALOREE-NP ONLINE-ADAPT NUCLEAR-ADAPT HBM-ADAPT
BACKPROP 9.23077 8.71795 93.3333 100 0.25641 0.25641 75.1282 75.1282 43.8462 0 5.64103 6.92308
BFS 9.74359 6.66667 2.82051 100 0 100 79.4872 79.4872 43.0769 0 3.58974 7.17949
BLACKSCHOLES_10M 71.7949 78.4615 76.9231 100 76.9231 76.9231 80.2564 80.7692 65.1282 76.9231 77.4359 14.359
BODYTRACK 10 79.2308 76.9231 100 76.1538 77.1795 80.5128 80.5128 44.359 76.6667 39.2308 38.4615
FACESIM 8.20513 78.7179 76.9231 100 76.4103 76.9231 76.9231 76.9231 46.9231 76.9231 77.9487 4.35897
FERRET 10.5128 78.2051 49.4872 100 76.9231 76.9231 76.9231 76.9231 51.2821 76.9231 40.5128 31.7949
HEARTWALL 7.69231 77.4359 76.9231 100 76.9231 76.9231 76.6667 76.6667 50.7692 76.6667 69.2308 3.07692
HOTSPOT 6.15385 77.9487 0 100 0 96.1538 78.9744 78.9744 44.6154 0 3.33333 6.15385
JACOBI 5.64103 79.2308 100 100 76.9231 76.9231 59.2308 59.2308 45.1282 25.641 3.07692 3.58974
KMEANS 27.1795 78.9744 49.7436 100 76.9231 76.9231 78.7179 78.7179 50.5128 76.9231 77.6923 74.6154
KMEANSNF 10.7692 78.2051 76.9231 100 76.9231 76.9231 82.3077 83.0769 47.1795 80.5128 78.9744 42.0513
LAVAMD 5.38462 5.89744 100 100 73.5897 88.9744 76.9231 76.9231 41.5385 80.7692 72.0513 4.61538
LEUKOCYTE 7.17949 7.69231 76.9231 100 76.9231 76.9231 42.8205 43.3333 42.5641 9.23077 68.4615 7.4359
LUD 7.69231 78.9744 100 100 100 100 38.4615 100 47.1795 100 100 36.4103
NW 8.97436 79.2308 0 100 49.2308 76.9231 79.2308 79.2308 45.1282 0 38.2051 4.87179
SHA 7.4359 78.2051 76.9231 100 76.4103 83.3333 83.5897 83.0769 46.4103 76.9231 44.6154 44.359
SRAD 30 78.2051 77.1795 100 76.9231 73.8462 38.4615 78.2051 54.1026 76.9231 69.2308 40
STREAM 6.92308 78.7179 40.2564 100 76.9231 76.9231 44.6154 45.641 41.5385 100 7.69231 9.74359
STREAM_threads 8.71795 10.2564 100 100 100 76.9231 84.8718 84.6154 42.0513 100 100 6.92308
X264_ducks 43.3333 78.2051 63.3333 100 76.9231 76.9231 39.4872 39.4872 64.8718 77.1795 62.0513 57.6923
X264_native 8.97436 80 52.0513 100 76.9231 76.9231 78.2051 78.2051 50.7692 76.9231 32.0513 31.2821
AVERAGE 14.8352 61.7704 65.0794 100 66.5812 77.1307 69.1331 74.0537 48.0464 60.2442 51.0012 22.6618
