Benchmark OPTIMAL RACE ONLINE OFFLINE NUCLEAR HBM CONTROL ADAPT-CONTROL CALOREE-NP ONLINE-ADAPT NUCLEAR-ADAPT HBM-ADAPT
BACKPROP 0 0 5.38462 100 0 0 0.512821 0.769231 37.1795 9.23077 7.94872 8.20513
BFS 0 0 17.9487 100 0 17.9487 0.512821 0.512821 38.4615 7.69231 8.20513 7.4359
BLACKSCHOLES_10M 0 0 76.9231 100 0 0 0.512821 0.512821 38.4615 6.66667 2.82051 4.10256
BODYTRACK 0.512821 76.9231 0 100 15.1282 96.6667 0.769231 0.769231 39.4872 3.07692 4.10256 2.05128
FACESIM 0.512821 76.9231 76.9231 100 0 73.0769 0.512821 0.512821 38.9744 3.33333 4.61538 2.5641
FERRET 0.512821 76.9231 36.1538 100 14.359 76.9231 0.512821 0.512821 35.641 1.53846 3.84615 2.05128
HEARTWALL 0 76.9231 76.9231 100 11.5385 76.9231 0.512821 0.512821 41.7949 1.79487 3.33333 2.05128
HOTSPOT 0 0 3.07692 100 0 99.7436 0.512821 0.512821 37.4359 7.4359 6.92308 6.92308
JACOBI 0.512821 10.5128 100 100 21.0256 20.7692 4.87179 2.05128 40.7692 7.4359 6.66667 4.87179
KMEANS 0.512821 76.9231 74.6154 100 11.7949 76.9231 0.512821 0.512821 38.2051 1.28205 2.82051 2.30769
KMEANSNF 0.25641 38.2051 21.7949 100 17.6923 49.2308 10.7692 11.2821 36.1538 5.89744 3.58974 3.07692
LAVAMD 0 0 76.9231 100 0 0 0.512821 1.02564 35.3846 11.7949 6.41026 7.4359
LEUKOCYTE 0.512821 70.5128 74.1026 100 74.1026 74.1026 1.53846 1.02564 40.5128 8.71795 7.69231 5.38462
LUD 0.512821 76.9231 100 100 0 0 0.512821 0.512821 37.9487 3.84615 0.769231 4.61538
NW 0.512821 76.9231 0 100 0 76.9231 0.769231 0.769231 38.9744 2.05128 4.61538 2.30769
SHA 0.512821 76.9231 0 100 15.8974 100 0.769231 0.769231 42.5641 3.33333 3.58974 2.5641
SRAD 0.25641 67.1795 100 100 0 0 1.28205 2.05128 38.7179 5.12821 4.87179 4.87179
STREAM 0 0 0 100 21.2821 0 14.6154 20 41.7949 11.7949 13.3333 11.2821
STREAM_threads 0 0.769231 100 100 100 0 15.1282 6.41026 38.7179 12.0513 100 11.5385
X264_ducks 0.512821 76.9231 60.7692 100 14.6154 76.9231 0.769231 0.512821 39.7436 1.79487 4.10256 2.5641
X264_native 0.512821 76.9231 76.1538 100 15.3846 76.9231 0.769231 0.769231 37.9487 1.28205 3.58974 1.02564
AVERAGE 0.293041 45.5434 51.3187 100 15.8486 47.2894 2.72283 2.49084 38.8034 5.57998 9.70696 4.72528
