Benchmark OPTIMAL RACE ONLINE OFFLINE NUCLEAR HBM CONTROL ADAPT-CONTROL CALOREE-NP ONLINE-ADAPT NUCLEAR-ADAPT HBM-ADAPT
BACKPROP 0 4.92806 14.5021 33.7102 24.2937 9.37099 35.4049 35.6364 10.1317 8.59773 11.2613 10.3674
BFS 0 1.71259 3.22851 15.0302 8.25431 3.40571 37.6585 37.6585 11.2083 2.14536 6.06611 6.05491
BLACKSCHOLES_10M 0 1.02855 66.1887 63.4782 0.797124 0.798825 71.1725 71.1827 37.2122 70.9353 19.0432 18.5825
BODYTRACK 0 13.5602 4.1231 1.91694 42.1561 5.6092 23.2931 23.3714 11.0989 3.47535 5.49686 6.01016
FACESIM 0 7.67239 11.8573 11.8431 19.0153 17.238 26.8813 27.087 18.3228 26.2048 7.18598 7.68705
FERRET 0 6.88297 16.5564 0 44.7645 6.60875 18.8899 18.8862 10.4954 18.441 3.52249 4.28867
HEARTWALL 0 31.7723 35.6102 25.927 60.6404 31.6825 41.6761 41.6983 20.7094 41.3062 7.50566 16.3514
HOTSPOT 0 3.88631 2.56855 15.963 8.01554 3.45148 33.1545 33.1343 7.43507 2.955 5.3965 5.73192
JACOBI 0 17.7707 30.5337 29.5369 18.0449 18.1194 21.1289 26.0116 14.9871 50.1479 12.8571 14.2034
KMEANS 0 0 10.8031 0 46.4568 0 17.4559 17.4642 13.6781 16.6568 3.87662 4.08884
KMEANSNF 0 27.264 29.7357 44.6063 70.2258 26.6037 31.419 31.5202 13.9476 31.9937 12.7512 9.98762
LAVAMD 0 0.159346 68.1082 76.6586 21.9061 21.8718 58.5373 83.2758 41.8191 82.7609 38.3873 38.8771
LEUKOCYTE 0 18.049 17.4354 37.3772 17.4347 17.4401 48.734 50.1237 13.5648 47.1294 12.2368 12.9741
LUD 0 11.2598 0 6.89494 9.08216 9.08272 22.3468 93.9276 10.0522 5.00949 31.8968 31.5393
NW 0 17.7245 0 17.5754 16.4754 17.5754 35.6061 35.4941 12.7974 0.75471 7.06824 7.37901
SHA 0 15.3175 4.27596 4.90107 42.5332 8.15221 28.7897 28.7993 12.085 2.62604 5.93069 6.09417
SRAD 0 10.1044 24.7884 14.5485 11.0721 11.0768 18.0861 18.3126 13.6306 15.6279 8.28796 13.1721
STREAM 0 0 0 27.2586 18.433 6.48979 26.2091 34.063 15.3697 0.535228 13.3295 14.475
STREAM_threads 0 0.742193 32.7109 41.7529 100 0 33.0318 38.7334 17.0218 13.2562 100 17.7739
X264_ducks 0 4.67901 14.6334 0.407742 45.159 9.77244 18.1954 18.2043 10.2515 18.2867 3.49811 5.22935
X264_native 0 8.46714 13.1963 0 46.1609 8.15515 18.8287 18.8439 10.3412 18.4492 2.90146 4.59489
AVERAGE 0 9.66576 19.0884 22.3518 31.9486 11.0717 31.7381 37.3061 15.5314 22.7283 15.1667 12.1649
